timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.008 4.48e-05 3.9822222222222224e-05 3.2e-05 2.9866666666666663e-05 -2.488888888888889e-05 4.977777777777777e-07 0.0112 0.009955555555555556 0.008 0.007466666666666666 -0.006222222222222223 0.00012444444444444444 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.016 0.0001792 0.0001592888888888889 0.000128 0.00011946666666666665 -9.955555555555556e-05 1.991111111111111e-06 0.0224 0.019911111111111112 0.016 0.014933333333333331 -0.012444444444444445 0.0002488888888888889 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.024 0.0004032 0.00035840000000000004 0.000288 0.0002688 -0.000224 4.48e-06 0.0336 0.029866666666666666 0.024 0.0224 -0.018666666666666668 0.0003733333333333333 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.032 0.0007168 0.0006371555555555556 0.000512 0.0004778666666666666 -0.00039822222222222223 7.964444444444443e-06 0.0448 0.039822222222222224 0.032 0.029866666666666663 -0.02488888888888889 0.0004977777777777778 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.04 0.00112 0.0009955555555555555 0.0008 0.0007466666666666666 -0.0006222222222222223 1.2444444444444445e-05 0.055999999999999994 0.04977777777777778 0.04 0.03733333333333333 -0.031111111111111114 0.0006222222222222223 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.048 0.0016128 0.0014336000000000002 0.001152 0.0010752 -0.000896 1.792e-05 0.0672 0.05973333333333333 0.048 0.0448 -0.037333333333333336 0.0007466666666666666 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.056 0.0021952 0.0019512888888888892 0.0015680000000000002 0.0014634666666666666 -0.0012195555555555558 2.4391111111111113e-05 0.0784 0.0696888888888889 0.056 0.05226666666666666 -0.043555555555555556 0.0008711111111111111 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.064 0.0028672 0.0025486222222222223 0.002048 0.0019114666666666664 -0.001592888888888889 3.1857777777777774e-05 0.0896 0.07964444444444445 0.064 0.059733333333333326 -0.04977777777777778 0.0009955555555555555 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.072 0.0036288000000000006 0.0032256000000000008 0.0025920000000000006 0.0024192000000000003 -0.0020160000000000004 4.032000000000001e-05 0.1008 0.08960000000000001 0.07200000000000001 0.0672 -0.05600000000000001 0.0011200000000000001 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.08 0.00448 0.003982222222222222 0.0032 0.0029866666666666665 -0.002488888888888889 4.977777777777778e-05 0.11199999999999999 0.09955555555555556 0.08 0.07466666666666666 -0.06222222222222223 0.0012444444444444445 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.088 0.005420799999999999 0.004818488888888889 0.0038719999999999996 0.0036138666666666657 -0.003011555555555555 6.02311111111111e-05 0.12319999999999999 0.1095111111111111 0.088 0.08213333333333332 -0.06844444444444445 0.0013688888888888887 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.096 0.0064512 0.005734400000000001 0.004608 0.0043008 -0.003584 7.168e-05 0.1344 0.11946666666666667 0.096 0.0896 -0.07466666666666667 0.0014933333333333333 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.104 0.007571200000000001 0.006729955555555557 0.005408000000000001 0.005047466666666668 -0.004206222222222223 8.412444444444446e-05 0.1456 0.12942222222222224 0.10400000000000001 0.09706666666666666 -0.0808888888888889 0.0016177777777777779 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.112 0.0087808 0.007805155555555557 0.006272000000000001 0.005853866666666666 -0.004878222222222223 9.756444444444445e-05 0.1568 0.1393777777777778 0.112 0.10453333333333333 -0.08711111111111111 0.0017422222222222223 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.12 0.010079999999999999 0.00896 0.0072 0.006719999999999999 -0.0056 0.000112 0.16799999999999998 0.14933333333333332 0.12 0.11199999999999999 -0.09333333333333334 0.0018666666666666666 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
0.128 0.0114688 0.01019448888888889 0.008192 0.007645866666666666 -0.006371555555555556 0.0001274311111111111 0.1792 0.1592888888888889 0.128 0.11946666666666665 -0.09955555555555556 0.001991111111111111 1.4 1.2444444444444445 1.0 0.9333333333333332 -0.7777777777777778 0.015555555555555555 
